#x	y	z	Bx	Bx_err	By	By_err	Bz	Bz_err
-0.0204	0	0.0288	-2.74164e-06	1.43772e-11	-2.33881e-22	4.5393e-20	2.96878e-06	6.13661e-12
-0.0204	0	0.03	-2.50003e-06	6.20605e-12	-1.05162e-22	4.37052e-20	2.79944e-06	2.61908e-12
-0.0204	0	0.0312	-2.28318e-06	2.72425e-12	-2.19871e-22	4.20863e-20	2.64088e-06	1.13622e-12
-0.0204	0	0.0324	-2.08818e-06	1.21582e-12	-1.30284e-22	4.05344e-20	2.49241e-06	5.00944e-13
-0.0204	0	0.0336	-1.91252e-06	5.51541e-13	-2.47202e-22	3.90474e-20	2.35336e-06	2.23824e-13
-0.0204	0	0.0348	-1.75402e-06	2.54247e-13	-6.28619e-23	3.76233e-20	2.22312e-06	1.01603e-13
-0.0204	0	0.036	-1.61078e-06	1.19065e-13	-2.18382e-22	3.62599e-20	2.10111e-06	4.68508e-14
-0.0204	0	0.0372	-1.48112e-06	5.66293e-14	4.88208e-23	3.49548e-20	1.98678e-06	2.19391e-14
-0.0204	0	0.0384	-1.36359e-06	2.73459e-14	2.64036e-23	3.37059e-20	1.87963e-06	1.04301e-14
-0.0204	0	0.0396	-1.25691e-06	1.34032e-14	-1.87569e-22	3.25108e-20	1.77917e-06	5.03278e-15
-0.0204	0	0.0408	-1.15994e-06	6.66578e-15	-2.3794e-22	3.13675e-20	1.68496e-06	2.46402e-15
-0.0204	0	0.042	-1.07169e-06	3.36267e-15	-7.26295e-23	3.02736e-20	1.59659e-06	1.22368e-15
-0.0204	0	0.0432	-9.91272e-07	1.72016e-15	-1.18146e-22	2.9227e-20	1.51366e-06	6.16235e-16
-0.0204	0	0.0444	-9.179e-07	8.92005e-16	-3.8145e-23	2.82257e-20	1.43581e-06	3.14593e-16
-0.0204	0	0.0456	-8.50876e-07	4.68747e-16	-1.25614e-22	2.72676e-20	1.3627e-06	1.62758e-16
-0.0204	0	0.0468	-7.89581e-07	2.49543e-16	-7.63773e-23	2.63508e-20	1.29401e-06	8.53083e-17
-0.0204	0	0.048	-7.33459e-07	1.34539e-16	-1.28271e-22	2.54733e-20	1.22945e-06	4.5286e-17
-0.0204	0	0.0492	-6.82018e-07	7.34367e-17	-4.7863e-23	2.46333e-20	1.16875e-06	2.43404e-17
-0.0204	0	0.0504	-6.34815e-07	4.05699e-17	-9.29022e-23	2.38292e-20	1.11165e-06	1.3242e-17
-0.0204	0	0.0516	-5.91455e-07	2.26755e-17	-6.4571e-23	2.30591e-20	1.0579e-06	7.28966e-18
-0.0204	0	0.0528	-5.51582e-07	1.28116e-17	-9.4857e-23	2.23216e-20	1.0073e-06	4.05942e-18
-0.0204	0	0.054	-5.14878e-07	7.31978e-18	7.90771e-24	2.1615e-20	9.59631e-07	2.28591e-18
-0.0204	0	0.0552	-4.81058e-07	4.22779e-18	-1.53996e-22	2.09379e-20	9.14702e-07	1.30057e-18
-0.0204	0	0.0564	-4.49863e-07	2.46788e-18	-6.80142e-23	2.02889e-20	8.72337e-07	7.47919e-19
-0.0204	0	0.0576	-4.21061e-07	1.45549e-18	-8.72109e-23	1.96666e-20	8.32369e-07	4.34608e-19
-0.0204	0	0.0588	-3.94444e-07	8.67064e-19	-5.70312e-23	1.90698e-20	7.94644e-07	2.55127e-19
-0.0204	0	0.06	-3.69822e-07	5.21594e-19	-9.39934e-23	1.84972e-20	7.59018e-07	1.51258e-19
-0.0192	0	-0.06	3.56305e-07	2.57787e-19	5.75415e-23	1.87615e-20	7.82396e-07	7.02303e-20
-0.0192	0	-0.0588	3.80285e-07	4.28853e-19	4.28735e-23	1.93503e-20	8.19916e-07	1.18533e-19
-0.0192	0	-0.0576	4.06232e-07	7.20569e-19	8.78878e-23	1.99645e-20	8.59715e-07	2.02092e-19
-0.0192	0	-0.0564	4.34337e-07	1.22318e-18	1.40233e-22	2.06054e-20	9.01956e-07	3.48128e-19
-0.0192	0	-0.0552	4.64807e-07	2.09835e-18	1.03573e-22	2.12745e-20	9.46815e-07	6.06121e-19
-0.0192	0	-0.054	4.97877e-07	3.63883e-18	-3.94607e-23	2.19731e-20	9.94481e-07	1.06688e-18
-0.0192	0	-0.0528	5.33804e-07	6.38082e-18	1.05592e-22	2.27028e-20	1.04516e-06	1.89911e-18
-0.0192	0	-0.0516	5.72878e-07	1.13177e-17	7.19761e-23	2.34652e-20	1.09908e-06	3.41781e-18
-0.0192	0	-0.0504	6.15417e-07	2.03116e-17	6.12232e-23	2.42619e-20	1.15647e-06	6.22259e-18
-0.0192	0	-0.0492	6.61782e-07	3.68785e-17	1.23769e-22	2.50948e-20	1.2176e-06	1.1467e-17
-0.0192	0	-0.048	7.12372e-07	6.7773e-17	3.07583e-23	2.59657e-20	1.28276e-06	2.13958e-17
-0.0192	0	-0.0468	7.67634e-07	1.26141e-16	2.55526e-23	2.68764e-20	1.35223e-06	4.04337e-17
-0.0192	0	-0.0456	8.2807e-07	2.37858e-16	2.10242e-23	2.78291e-20	1.42637e-06	7.74176e-17
-0.0192	0	-0.0444	8.94243e-07	4.54561e-16	9.68875e-23	2.88258e-20	1.50551e-06	1.5023e-16
-0.0192	0	-0.0432	9.66783e-07	8.80702e-16	1.51016e-22	2.98688e-20	1.59007e-06	2.95558e-16
-0.0192	0	-0.042	1.0464e-06	1.73053e-15	1.38075e-22	3.09602e-20	1.68045e-06	5.89712e-16
-0.0192	0	-0.0408	1.1339e-06	3.44981e-15	1.11664e-22	3.21024e-20	1.77711e-06	1.1937e-15
-0.0192	0	-0.0396	1.23019e-06	6.97959e-15	7.67288e-23	3.32979e-20	1.88056e-06	2.45217e-15
-0.0192	0	-0.0384	1.33629e-06	1.43361e-14	1.51522e-22	3.45491e-20	1.99134e-06	5.11389e-15
-0.0192	0	-0.0372	1.45336e-06	2.99057e-14	-5.07042e-23	3.58585e-20	2.11003e-06	1.08303e-14
-0.0192	0	-0.036	1.58271e-06	6.33785e-14	-4.34036e-23	3.72287e-20	2.23729e-06	2.33e-14
-0.0192	0	-0.0348	1.72586e-06	1.36503e-13	1.88053e-22	3.86624e-20	2.37381e-06	5.09374e-14
-0.0192	0	-0.0336	1.8845e-06	2.98877e-13	2.1274e-22	4.01621e-20	2.52036e-06	1.13193e-13
-0.0192	0	-0.0324	2.06062e-06	6.65472e-13	2.0404e-22	4.17304e-20	2.6778e-06	2.55765e-13
-0.0192	0	-0.0312	2.25645e-06	1.50725e-12	1.93486e-22	4.33698e-20	2.84704e-06	5.86595e-13
-0.0192	0	-0.03	2.4746e-06	3.47358e-12	2.01155e-22	4.50827e-20	3.02912e-06	1.36697e-12
-0.0192	0	-0.0288	2.71807e-06	8.14743e-12	7.95187e-23	4.68715e-20	3.22517e-06	3.24077e-12
-0.0192	0	-0.0276	2.99037e-06	1.94545e-11	1.8686e-22	4.87384e-20	3.43646e-06	7.81851e-12
-0.0192	0	-0.0264	3.29557e-06	4.72517e-11	1.15872e-22	5.0685e-20	3.66443e-06	1.92003e-11
-0.0192	0	-0.0252	3.63849e-06	1.16714e-10	5.53676e-22	5.27131e-20	3.9107e-06	4.80116e-11
-0.0192	0	-0.024	4.02482e-06	2.93608e-10	1.59527e-22	5.48237e-20	4.1771e-06	1.22299e-10
-0.0192	0	-0.0228	4.46133e-06	7.52316e-10	5.86437e-22	5.70174e-20	4.46581e-06	3.16123e-10
-0.0192	0	-0.0216	4.95619e-06	1.96363e-09	3.60219e-22	5.92942e-20	4.77932e-06	8.29181e-10
-0.0192	0	-0.0204	5.51933e-06	5.22113e-09	1.35264e-22	6.1653e-20	5.12066e-06	2.21713e-09
-0.0192	0	-0.0192	6.16294e-06	9.2365e-20	5.8998e-22	6.40919e-20	5.49348e-06	6.09901e-20
-0.0192	0	-0.018	6.90222e-06	9.99978e-20	3.7892e-22	6.66074e-20	5.90232e-06	6.55281e-20
-0.0192	0	-0.0168	7.75638e-06	1.0878e-19	1.20396e-22	6.9194e-20	6.35292e-06	7.05325e-20
-0.0192	0	-0.0156	8.75014e-06	1.42064e-19	3.28058e-22	7.18436e-20	6.85279e-06	7.60725e-20
-0.0192	0	-0.0144	9.91594e-06	8.88001e-19	4.1472e-22	7.45445e-20	7.41197e-06	3.62466e-19
-0.0192	0	-0.0132	1.12973e-05	3.54561e-19	1.01151e-21	7.72792e-20	8.04435e-06	8.93507e-20
-0.0192	0	-0.012	1.29542e-05	3.30871e-17	8.49154e-22	8.00211e-20	8.76987e-06	1.04276e-17
-0.0192	0	-0.0108	1.4972e-05	3.03706e-16	9.46516e-22	8.27288e-20	9.61835e-06	6.67491e-17
-0.0192	0	-0.0096	1.74764e-05	1.83687e-16	7.69166e-22	8.53331e-20	1.06367e-05	4.78138e-17
-0.0192	0	-0.0084	2.06612e-05	3.34819e-14	-8.84871e-23	8.77102e-20	1.1903e-05	2.98196e-15
-0.0192	0	-0.0072	2.48415e-05	4.14551e-14	-2.16867e-22	8.96199e-20	1.35579e-05	3.58533e-16
-0.0192	0	-0.006	3.05654e-05	6.14585e-12	1.2594e-21	9.05568e-20	1.58793e-05	1.80488e-14
-0.0192	0	-0.0048	3.88712e-05	3.1676e-13	-3.04314e-22	8.94066e-20	1.94918e-05	1.30075e-13
-0.0192	0	-0.0036	5.19497e-05	3.12286e-09	9.26015e-22	8.37692e-20	2.60766e-05	3.01303e-10
-0.0192	0	-0.0024	7.49745e-05	2.28737e-11	-4.2877e-21	6.92443e-20	4.15655e-05	3.93431e-08
-0.0192	0	-0.0012	0.000116842	2.87431e-08	-2.03199e-20	4.08755e-20	9.74844e-05	1.68475e-08
-0.0192	0	-1.34441e-17	4.27587e-18	3.2133e-19	-1.51162e-33	4.88259e-34	0.00027718	4.44331e-09
-0.0192	0	0.0012	-0.000116842	2.87431e-08	2.1122e-20	4.08755e-20	9.74844e-05	1.68475e-08
-0.0192	0	0.0024	-7.49745e-05	2.28737e-11	4.57498e-21	6.92443e-20	4.15655e-05	3.93431e-08
-0.0192	0	0.0036	-5.19497e-05	3.12286e-09	3.63162e-22	8.37692e-20	2.60766e-05	3.01303e-10
-0.0192	0	0.0048	-3.88712e-05	3.1676e-13	1.04986e-22	8.94066e-20	1.94918e-05	1.30075e-13
-0.0192	0	0.006	-3.05654e-05	6.14585e-12	-3.35435e-22	9.05568e-20	1.58793e-05	1.80488e-14
-0.0192	0	0.0072	-2.48415e-05	4.14551e-14	-6.60931e-22	8.96199e-20	1.35579e-05	3.58533e-16
-0.0192	0	0.0084	-2.06612e-05	3.34819e-14	-5.59099e-23	8.77102e-20	1.1903e-05	2.98196e-15
-0.0192	0	0.0096	-1.74764e-05	1.83687e-16	-4.89225e-22	8.53331e-20	1.06367e-05	4.78138e-17
-0.0192	0	0.0108	-1.4972e-05	3.03706e-16	-9.81704e-22	8.27288e-20	9.61835e-06	6.67491e-17
-0.0192	0	0.012	-1.29542e-05	3.30871e-17	-8.08432e-22	8.00211e-20	8.76987e-06	1.04276e-17
-0.0192	0	0.0132	-1.12973e-05	3.54561e-19	-9.01771e-22	7.72792e-20	8.04435e-06	8.93507e-20
-0.0192	0	0.0144	-9.91594e-06	8.88001e-19	-2.60673e-22	7.45445e-20	7.41197e-06	3.62466e-19
-0.0192	0	0.0156	-8.75014e-06	1.42064e-19	-1.27799e-21	7.18436e-20	6.85279e-06	7.60725e-20
-0.0192	0	0.0168	-7.75638e-06	1.0878e-19	-8.91595e-22	6.9194e-20	6.35292e-06	7.05325e-20
-0.0192	0	0.018	-6.90222e-06	9.99978e-20	-6.96839e-23	6.66074e-20	5.90232e-06	6.55281e-20
-0.0192	0	0.0192	-6.16294e-06	9.2365e-20	-5.97261e-22	6.40919e-20	5.49348e-06	6.09901e-20
-0.0192	0	0.0204	-5.51933e-06	5.22113e-09	-4.2826e-22	6.1653e-20	5.12066e-06	2.21713e-09
-0.0192	0	0.0216	-4.95619e-06	1.96363e-09	-4.56055e-22	5.92942e-20	4.77932e-06	8.29181e-10
-0.0192	0	0.0228	-4.46133e-06	7.52316e-10	-5.41451e-22	5.70174e-20	4.46581e-06	3.16123e-10
-0.0192	0	0.024	-4.02482e-06	2.93608e-10	-3.79166e-22	5.48237e-20	4.1771e-06	1.22299e-10
-0.0192	0	0.0252	-3.63849e-06	1.16714e-10	-3.66144e-22	5.27131e-20	3.9107e-06	4.80116e-11
-0.0192	0	0.0264	-3.29557e-06	4.72517e-11	-1.65982e-22	5.0685e-20	3.66443e-06	1.92003e-11
-0.0192	0	0.0276	-2.99037e-06	1.94545e-11	-2.72366e-22	4.87384e-20	3.43646e-06	7.81851e-12
-0.0192	0	0.0288	-2.71807e-06	8.14743e-12	1.39722e-22	4.68715e-20	3.22517e-06	3.24077e-12
-0.0192	0	0.03	-2.4746e-06	3.47358e-12	-1.00706e-22	4.50827e-20	3.02912e-06	1.36697e-12
-0.0192	0	0.0312	-2.25645e-06	1.50725e-12	2.61441e-23	4.33698e-20	2.84704e-06	5.86595e-13
-0.0192	0	0.0324	-2.06062e-06	6.65472e-13	-1.17903e-22	4.17304e-20	2.6778e-06	2.55765e-13
-0.0192	0	0.0336	-1.8845e-06	2.98877e-13	7.50208e-23	4.01621e-20	2.52036e-06	1.13193e-13
-0.0192	0	0.0348	-1.72586e-06	1.36503e-13	-2.19544e-22	3.86624e-20	2.37381e-06	5.09374e-14
-0.0192	0	0.036	-1.58271e-06	6.33785e-14	-1.05188e-22	3.72287e-20	2.23729e-06	2.33e-14
-0.0192	0	0.0372	-1.45336e-06	2.99057e-14	-1.83452e-22	3.58585e-20	2.11003e-06	1.08303e-14
-0.0192	0	0.0384	-1.33629e-06	1.43361e-14	-1.19999e-22	3.45491e-20	1.99134e-06	5.11389e-15
-0.0192	0	0.0396	-1.23019e-06	6.97959e-15	-2.31994e-23	3.32979e-20	1.88056e-06	2.45217e-15
-0.0192	0	0.0408	-1.1339e-06	3.44981e-15	-1.04623e-22	3.21024e-20	1.77711e-06	1.1937e-15
-0.0192	0	0.042	-1.0464e-06	1.73053e-15	-7.60045e-23	3.09602e-20	1.68045e-06	5.89712e-16
-0.0192	0	0.0432	-9.66783e-07	8.80702e-16	-1.53342e-22	2.98688e-20	1.59007e-06	2.95558e-16
-0.0192	0	0.0444	-8.94243e-07	4.54561e-16	-1.69595e-22	2.88258e-20	1.50551e-06	1.5023e-16
-0.0192	0	0.0456	-8.2807e-07	2.37858e-16	3.43436e-23	2.78291e-20	1.42637e-06	7.74175e-17
-0.0192	0	0.0468	-7.67634e-07	1.26141e-16	-5.3524e-23	2.68764e-20	1.35223e-06	4.04337e-17
-0.0192	0	0.048	-7.12372e-07	6.7773e-17	-1.4277e-22	2.59657e-20	1.28276e-06	2.13958e-17
-0.0192	0	0.0492	-6.61782e-07	3.68786e-17	-5.80417e-23	2.50948e-20	1.2176e-06	1.1467e-17
-0.0192	0	0.0504	-6.15417e-07	2.03116e-17	-5.94361e-23	2.42619e-20	1.15647e-06	6.22257e-18
-0.0192	0	0.0516	-5.72878e-07	1.13177e-17	-8.15342e-23	2.34652e-20	1.09908e-06	3.4178e-18
-0.0192	0	0.0528	-5.33804e-07	6.38083e-18	-4.85278e-23	2.27028e-20	1.04516e-06	1.89912e-18
-0.0192	0	0.054	-4.97877e-07	3.63883e-18	-2.82577e-23	2.19731e-20	9.94481e-07	1.06689e-18
-0.0192	0	0.0552	-4.64807e-07	2.09834e-18	-1.35734e-22	2.12745e-20	9.46815e-07	6.06112e-19
-0.0192	0	0.0564	-4.34337e-07	1.22319e-18	-6.89889e-23	2.06054e-20	9.01956e-07	3.48135e-19
-0.0192	0	0.0576	-4.06232e-07	7.20575e-19	-5.34977e-24	1.99645e-20	8.59715e-07	2.02095e-19
-0.0192	0	0.0588	-3.80285e-07	4.28852e-19	-8.87606e-23	1.93503e-20	8.19916e-07	1.18533e-19
-0.0192	0	0.06	-3.56305e-07	2.57793e-19	-9.72742e-23	1.87615e-20	7.82396e-07	7.02326e-20
-0.018	0	-0.06	3.415e-07	1.20365e-19	1.36935e-23	1.90148e-20	8.05088e-07	3.06902e-20
-0.018	0	-0.0588	3.64717e-07	2.00257e-19	-4.5344e-24	1.96192e-20	8.44469e-07	5.17971e-20
-0.018	0	-0.0576	3.89862e-07	3.36566e-19	-1.2112e-23	2.02502e-20	8.86308e-07	8.83169e-20
-0.018	0	-0.0564	4.17121e-07	5.71581e-19	4.68378e-23	2.09092e-20	9.30786e-07	1.52193e-19
-0.018	0	-0.0552	4.46703e-07	9.81177e-19	2.62955e-23	2.15976e-20	9.78103e-07	2.65104e-19
-0.018	0	-0.054	4.7884e-07	1.70296e-18	-8.66631e-23	2.2317e-20	1.02847e-06	4.66974e-19
-0.018	0	-0.0528	5.13789e-07	2.98946e-18	1.55893e-23	2.30691e-20	1.08213e-06	8.31989e-19
-0.018	0	-0.0516	5.51838e-07	5.30951e-18	-1.17865e-23	2.38555e-20	1.13933e-06	1.4999e-18
-0.018	0	-0.0504	5.93307e-07	9.5441e-18	-3.16011e-24	2.46782e-20	1.20034e-06	2.73581e-18
-0.018	0	-0.0492	6.38554e-07	1.73693e-17	1.4484e-22	2.55389e-20	1.26547e-06	5.05015e-18
-0.018	0	-0.048	6.8798e-07	3.20082e-17	2.20911e-23	2.64397e-20	1.33504e-06	9.44159e-18
-0.018	0	-0.0468	7.42034e-07	5.97261e-17	1.96297e-23	2.73828e-20	1.40941e-06	1.78836e-17
-0.018	0	-0.0456	8.0122e-07	1.12949e-16	2.90832e-23	2.83702e-20	1.48897e-06	3.4331e-17
-0.018	0	-0.0444	8.66102e-07	2.16557e-16	1.23909e-22	2.94044e-20	1.57414e-06	6.68179e-17
-0.018	0	-0.0432	9.37317e-07	4.21111e-16	5.74885e-23	3.04877e-20	1.66539e-06	1.31895e-16
-0.018	0	-0.042	1.01558e-06	8.30844e-16	1.97864e-22	3.16226e-20	1.76323e-06	2.6415e-16
-0.018	0	-0.0408	1.10171e-06	1.66381e-15	1.5921e-22	3.28116e-20	1.86821e-06	5.36923e-16
-0.018	0	-0.0396	1.19661e-06	3.38308e-15	-8.78045e-23	3.40575e-20	1.98094e-06	1.10808e-15
-0.018	0	-0.0384	1.30131e-06	6.98729e-15	6.38325e-23	3.5363e-20	2.10209e-06	2.32267e-15
-0.018	0	-0.0372	1.417e-06	1.46641e-14	5.01298e-23	3.67309e-20	2.23241e-06	4.94667e-15
-0.018	0	-0.036	1.54501e-06	3.12835e-14	2.44828e-22	3.81641e-20	2.3727e-06	1.07079e-14
-0.018	0	-0.0348	1.68686e-06	6.78644e-14	1.72694e-22	3.96654e-20	2.52388e-06	2.3568e-14
-0.018	0	-0.0336	1.84429e-06	1.49758e-13	2.31036e-22	4.12377e-20	2.68693e-06	5.27617e-14
-0.018	0	-0.0324	2.01928e-06	3.36285e-13	7.75739e-23	4.28839e-20	2.86298e-06	1.20186e-13
-0.018	0	-0.0312	2.21412e-06	7.68659e-13	1.4972e-22	4.46068e-20	3.05328e-06	2.78406e-13
-0.018	0	-0.03	2.43144e-06	1.78896e-12	-7.92999e-23	4.6409e-20	3.25922e-06	6.54998e-13
-0.018	0	-0.0288	2.67428e-06	4.24064e-12	-2.36009e-23	4.82932e-20	3.48239e-06	1.56916e-12
-0.018	0	-0.0276	2.94618e-06	1.02408e-11	3.12361e-22	5.02615e-20	3.72461e-06	3.82955e-12
-0.018	0	-0.0264	3.25124e-06	2.52004e-11	1.01114e-23	5.2316e-20	3.98795e-06	9.52607e-12
-0.018	0	-0.0252	3.5943e-06	6.30981e-11	2.59649e-22	5.44581e-20	4.27481e-06	2.41708e-11
-0.018	0	-0.024	3.98104e-06	1.60892e-10	4.90811e-22	5.66889e-20	4.58804e-06	6.263e-11
-0.018	0	-0.0228	4.41823e-06	4.18164e-10	5.75078e-22	5.90084e-20	4.93097e-06	1.6448e-10
-0.018	0	-0.0216	4.91394e-06	1.10783e-09	2.25326e-22	6.1416e-20	5.30766e-06	4.41422e-10
-0.018	0	-0.0204	5.47793e-06	2.9916e-09	6.89799e-22	6.39097e-20	5.72306e-06	1.21754e-09
-0.018	0	-0.0192	6.12208e-06	9.36973e-20	3.08761e-22	6.64859e-20	6.18336e-06	3.45512e-09
-0.018	0	-0.018	6.86104e-06	1.01333e-19	5.91947e-22	6.91389e-20	6.69642e-06	7.43447e-20
-0.018	0	-0.0168	7.71311e-06	1.1009e-19	5.86932e-22	7.18601e-20	7.27245e-06	8.0741e-20
-0.018	0	-0.0156	8.70142e-06	1.20215e-19	-5.72759e-23	7.46368e-20	7.92508e-06	8.79852e-20
-0.018	0	-0.0144	9.8558e-06	4.45599e-19	6.47108e-22	7.74506e-20	8.67293e-06	1.12776e-19
-0.018	0	-0.0132	1.12153e-05	1.27116e-18	3.7935e-22	8.02747e-20	9.5422e-06	1.8554e-19
-0.018	0	-0.012	1.2832e-05	5.4996e-18	5.88518e-22	8.30686e-20	1.0571e-05	6.81988e-19
-0.018	0	-0.0108	1.4777e-05	1.5657e-16	3.79025e-22	8.57703e-20	1.1817e-05	7.25286e-18
-0.018	0	-0.0096	1.71496e-05	2.98337e-16	6.30573e-22	8.82799e-20	1.33707e-05	2.22872e-19
